company_name,finance_status,recruit,city,location,registered_capital,longitude,latitude
深圳前海斯坦德互联网金融服务有限公司,未融资,50-150人,深圳,深圳福田区天地源·盛唐大厦西座,5000万人民币,114.023984,22.529864
AI HARBOR COMPANY LIMITED,未融资,50-150人,深圳,深圳南山区软件产业基地2栋C座1204,-,113.939219,22.52393
深圳前海汇通财富互联网金融有限公司,未融资,50-150人,深圳,深圳福田区荣超经贸中心4209A,114.063658,22.544042,
深圳市华融信商务有限公司,未融资,50-150人,深圳,深圳龙岗区湖广通创业大厦,300万人民币,114.245973,22.710158
深圳合生网络科技有限公司,未融资,50-150人,深圳,深圳罗湖区深圳市罗湖区大剧院金丰城B座1104-16,1000万人民币,114.11009,22.541063
深圳市世纪科怡科技发展有限公司,未融资,50-150人,深圳,深圳福田区福华一路98号卓越大厦2203,743万人民币,114.051086,22.537875
深圳市恒卓企业管理顾问有限公司,未融资,50-150人,深圳,深圳宝安区福海街道大洋路90号中粮（福安）机器人产业园7栋一层,100万人民币,113.815748,22.691115
深圳市深南财务咨询管理有限公司宝安分公司,未融资,50-150人,深圳,深圳宝安区新安街道汇聚宝安湾智创园B栋303A,-,113.895647,22.568805
深圳市皇廷世家网络科技有限公司福田分公司,未融资,50-150人,深圳,深圳福田区深圳市福田区华强北街道广博现代之窗A座12CD,-,114.086973,22.543715
深圳市玩美同行科技有限公司,未融资,50-150人,深圳,深圳龙岗区祥达利科技园,500万人民币,114.229145,22.659949
蓝疆创新（深圳）科技有限公司,未融资,50-150人,深圳,深圳南山区科技园南八路豪威科技大厦18F,2000万人民币,113.952495,22.533498
深圳鼎熙信息技术有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道龙腾社区西乡大道230号满京华艺峦大厦,200万人民币,113.872166,22.581929
深圳市兰帕德数字科技有限公司,未融资,50-150人,深圳,深圳宝安区深圳市南山区桃源街道平山一路世外桃源创意园C栋A106/A107/B108,113.968385,22.584085,
深圳优尼信息技术有限公司,未融资,50-150人,深圳,深圳宝安区广兴源互联网科技创意园C区A栋310,1200万人民币,113.867396,22.55898
深圳市仙芙妮科技有限公司,未融资,50-150人,深圳,深圳龙岗区南湾街道丹竹头社区宝冠路8号宏德辉工业区C3栋,500万人民币,114.145458,22.627267
深圳普岩会议服务有限公司,未融资,50-150人,深圳,深圳罗湖区红岭地铁站旁,10万人民币,114.104106,22.549452
深圳水星实业有限公司,未融资,50-150人,深圳,深圳宝安区深圳市宝安72区新兴产业园留仙二路深圳水星实业有限公司,1500万人民币,113.918947,22.584975
深圳微智创想科技有限公司,未融资,50-150人,深圳,深圳福田区圆领地铁百汇大厦北座2203,114.106852,22.555212,
深圳恒诚商务咨询有限公司,未融资,50-150人,深圳,深圳宝安区宝民一路宝通大厦24楼,10万人民币,113.895914,22.566976
海豚湾（深圳）文化传播有限公司,未融资,50-150人,深圳,深圳大鹏新区大鹏新区南澳街道新大社区新圩村3区57号,50万人民币,114.515619,22.54004
深圳友聚信息技术有限公司,未融资,50-150人,深圳,深圳南山区粤海街道西环北路北滨海之窗花园8栋1401A-77,500万人民币,113.937155,22.520329
厦门环球捷运国际货运代理有限公司深圳分公司,未融资,50-150人,深圳,深圳福田区福田路24号海岸环庆大厦1306室,-,114.081644,22.5331
深圳敏捷开源科技有限公司,未融资,50-150人,深圳,深圳福田区深圳市福田区投行大厦,300万人民币,114.051894,22.536218
坤泽教育（深圳）有限公司,未融资,50-150人,深圳,深圳福田区深南大道2008号华联大厦,100万人民币,114.065315,22.541556
越投网投资顾问（深圳）有限公司,未融资,50-150人,深圳,深圳福田区保税区红柳道1号中科智宏大厦,100万人民币,114.050181,22.50339
深圳中智华慧文化传播有限公司,未融资,50-150人,深圳,深圳南山区向南瑞峰中心,300万人民币,113.925589,22.524309
深圳市童书王国际文化传媒有限公司,未融资,50-150人,深圳,深圳南山区讯美科技广场2栋15F,113.946915,22.544901,
深圳市萌奇文化发展有限公司,未融资,50-150人,深圳,深圳南山区侨城东路99号101萌奇文化,217.0375万人民币,113.995962,22.539673
深圳市楼氏文化传播有限公司,未融资,50-150人,深圳,深圳深圳市南山区科苑路15号科兴科学园B2,133.8983万人民币,113.944687,22.549143
深圳市迅捷文化传媒有限公司,未融资,50-150人,深圳,深圳龙华新区政商中心3楼327-330,1000万人民币,114.042343,22.666203
深圳市大爱楼氏文化传媒有限公司,未融资,50-150人,深圳,深圳南山区东方科技大厦,100万人民币,113.945686,22.547674
深圳市领航兴邦广告有限公司,未融资,50-150人,深圳,深圳龙华新区民治横岭二区39栋502室,100万人民币,114.044,22.612242
深圳市墨莉文化传媒有限公司,未融资,50-150人,深圳,深圳龙岗区坂田兴街24号,100万人民币,114.061678,22.634426
深圳市飞音科技有限公司,未融资,50-150人,深圳,深圳南山区桃源街道西丽湖路4221号,561.78万人民币,113.962577,22.590485
曦威胜科技开发（深圳）有限公司,未融资,50-150人,深圳,武汉洪山区鲁磨路207号，盈龙科技创业大厦15楼（原洪山科技创业大厦）,800万美元,114.39895,30.510563
深圳市九象数字科技有限公司,未融资,50-150人,深圳,深圳福田区八卦二路八卦岭工业区525栋西座2楼206市,1000万人民币,114.098115,22.559666
深圳大视界文化产业投资管理有限公司,未融资,50-150人,深圳,深圳宝安区西乡共和工业路19号,1000万人民币,113.867302,22.581615
深圳市动感时代文化传播有限公司,未融资,50-150人,深圳,深圳罗湖区深南东路中建大厦10楼1019,100万人民币,114.123013,22.543382
青铜互娱文化（深圳）有限公司,未融资,50-150人,深圳,深圳南山区桃源街道珠光路52号珠光创新科技园2栋302,1111.11万人民币,113.964832,22.570228
微额速达（集团）有限公司,B轮,150-500人,上海,上海浦东新区上海信息大厦,10000万人民币,121.550949,31.224189
世纪保众（北京）网络科技有限公司,A轮,150-500人,北京,北京大兴区亦庄荣华南路15号中航技广场A座7层702,1555.5556万人民币,116.516612,39.780211
成都医云科技有限公司,D轮及以上,150-500人,成都,北京朝阳区北京市朝阳区金桐西路10号远洋光华国际A座23层,367.8154万人民币,116.454315,39.91578
深圳蓝贝科技有限公司,D轮及以上,500-2000人,深圳,深圳南山区北理工创新大厦11楼,100万美元,113.942156,22.527343
萨科（深圳）科技有限公司,未融资,150-500人,深圳,深圳宝安区宝安区西乡大道292号中央大道D座5楼,500万人民币,113.861446,22.571363
成都路行通信息技术有限公司,不需要融资,500-2000人,成都,成都高新区天府大道中段530东方希望天祥广场A座14F-1402,3000万人民币,104.068031,30.552538
深圳懂你教育科技有限公司,A轮,50-150人,深圳,深圳南山区朗山路19号源政创业大厦1101室,858万人民币,113.94187,22.556242
成都思维定制科技有限公司,A轮,50-150人,成都,成都金牛区金牛区蜀西路42号A1栋一楼,200万人民币,103.992567,30.715081
蓝色地图（北京）科技有限公司,A轮,50-150人,北京,北京朝阳区东大桥12号院润诚中心1号楼401室勺子课堂,218.3823万人民币,116.450882,39.914961
北京众享比特科技有限公司,C轮,50-150人,北京,北京朝阳区将台西路18号皮革大厦,2375.635758万人民币,116.48823,39.971275
浙江执御信息技术有限公司,C轮,2000人以上,杭州,杭州拱墅区祥茂路2号影天印业园区1幢3楼,2277.2764万人民币,120.114356,30.333232
深圳市万事富科技有限公司,B轮,500-2000人,深圳,深圳福田区文化创意园A座2层,1076.3889万人民币,114.044442,22.518617
上海京颐科技股份有限公司,C轮,500-2000人,上海,上海徐汇区漕溪北路595号上海电影广场C座9层,9686.9472万人民币,121.438216,31.186888
数库(北京)科技有限公司,A轮,50-150人,北京,北京朝阳区酒仙桥路4号751D-Park时尚设计广场A9楼,133.33万人民币,116.498332,39.98445
上海能塔智能科技有限公司,B轮,50-150人,上海,上海闵行区七莘路1809号,1700.949万人民币,121.363168,31.13417
成都药王科技股份有限公司,C轮,150-500人,成都,成都武侯区都市高新区孵化园9号楼D座2F,178.3331万人民币,104.064379,30.574602
广州大蓝网络科技有限公司,不需要融资,150-500人,广州,广州海珠区保利中悦大厦（4/8号线万胜围站D出口）,1000万人民币,113.384429,23.097929
广州市红甘果信息科技有限公司,不需要融资,50-150人,广州,广州天河区金穗路3号汇美大厦2402室,100万人民币,113.317317,23.124658
北京第三视观科技有限公司,不需要融资,50-150人,北京,北京朝阳区东三环中青大厦,100万人民币,116.460704,39.929612
上海欢动科技有限公司,A轮,50-150人,上海,上海浦东新区浦东软件园,7.2886万人民币,121.710449,31.159064
上海云信留客信息科技有限公司,A轮,50-150人,上海,上海徐汇区斜土路1223号之俊大厦1802-1804室,1000万人民币,121.464274,31.199489
北京艺源酷科技有限公司,A轮,50-150人,北京,北京朝阳区718创意园6-C,125.15万人民币,116.518439,39.913417
上海钱智金融信息服务有限公司,A轮,500-2000人,上海,北京朝阳区望京绿地中心中国锦11层,7500万人民币,116.488413,40.000191
深圳码隆科技有限公司,B轮,50-150人,深圳,深圳盐田区深圳盐田现代产业服务中心33层,165.3327万人民币,114.232224,22.553327
北京易观智库网络科技有限公司,B轮,150-500人,北京,北京朝阳区恒通商务园,1000万人民币,116.494885,39.978305
广东灵机文化传播有限公司,不需要融资,150-500人,广州,广州天河区黄埔大道中309号羊城创意园3-08栋三楼A区,1000万人民币,113.383061,23.119378
广州赞赏信息科技有限公司,A轮,150-500人,广州,广州天河区林和东路285号天安人寿中心27楼,350.877158万人民币,113.325949,23.147158
北京中天威科网络技术有限责任公司,上市公司,150-500人,北京,上海长宁区愚园路753号E栋102室,200万人民币,121.434338,31.219496
上海星艾网络科技有限公司,不需要融资,50-150人,上海,上海闵行区吴中路1369号欧银中心（十号线龙柏新村、九号线合川路）,1176.4706万人民币,121.374437,31.172045
北京瑞策科技有限公司,A轮,50-150人,北京,北京海淀区西二旗数码科技大厦,252.101万人民币,116.303239,40.051156
上海噗呲网络科技有限公司,不需要融资,15-50人,上海,上海徐汇区上海市徐汇区古美路1595号漕河泾宝石园27号楼,10万人民币,121.395573,31.165329
深圳市创客工场科技有限公司,C轮,500-2000人,深圳,深圳南山区学苑大道1001号南山智园C3栋,141.1061万人民币,114.005556,22.595583
深圳市赞悦科技有限公司,A轮,50-150人,深圳,深圳南山区深圳讯美科技广场,1030万人民币,113.946903,22.54554
上海诺亚易捷金融科技有限公司,B轮,150-500人,上海,上海杨浦区秦皇岛路32号C栋,3791.4469万人民币,121.518937,31.250066
深圳中正信息科技有限公司,A轮,50-150人,深圳,深圳南山区科苑南路3099号中国储能大厦10楼,3787.6912万人民币,113.94483,22.537843
善诊（上海）信息技术有限公司,C轮,150-500人,上海,上海浦东新区祖冲之路2290号展想广场9号楼,6100万美元,121.627976,31.210845
广州小丑鱼信息科技有限公司,不需要融资,50-150人,广州,广州天河区五山路371号中公教育大厦20楼,100万人民币,113.346296,23.14746
天津万熹翼科技有限公司,A轮,15-50人,天津,天津南开区津市南开区长江道23号5楼,100万人民币,117.15506,39.12961
北京公瑾科技有限公司广州分公司,C轮,2000人以上,广州,广州天河区车陂大岗路12号大岗工业区“联合社区”西区6栋6201单位,-,113.395434,23.127266
杭州嘉洁网络科技有限公司,A轮,50-150人,杭州,杭州西湖区塘苗路18号华星现代产业园D513,156.25万人民币,120.12211,30.27455
北京智一科技有限公司,A轮,15-50人,北京,北京海淀区学清路学清嘉创大厦A座1909,100万人民币,116.352569,40.014838
北京昱新科技有限公司,B轮,150-500人,北京,北京朝阳区安贞门渔阳置业大厦B座418,172.2002万人民币,116.409054,39.97949
上海智遇信息科技有限公司,天使轮,50-150人,上海,上海长宁区长宁路兆丰广场24楼魔量资本 （中山公园地铁站7号口）,121.6217万人民币,121.418651,31.218142
深圳市创想天下科技有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道银田路4号华丰宝安智谷科技创新园D座6楼,10万人民币,113.858513,22.583027
深圳官渡网络科技有限公司,未融资,50-150人,深圳,深圳南山区科技园北区清华信息港101室,500万人民币,113.946791,22.553355
